Date (month/day/year)	Time (UTC)	Latitude (degrees)	Longitude (degrees)
10/23/2009	1:56:12 AM	47.73250	-122.20372
10/23/2009	1:56:17 AM	47.73255	-122.20365
10/23/2009	1:56:22 AM	47.73252	-122.20367
10/23/2009	1:56:27 AM	47.73252	-122.20368
10/23/2009	1:56:32 AM	47.73252	-122.20363
10/23/2009	1:56:37 AM	47.73252	-122.20357
10/23/2009	1:56:42 AM	47.73252	-122.20340
10/23/2009	1:56:47 AM	47.73247	-122.20333
10/23/2009	1:56:52 AM	47.73240	-122.20330
10/23/2009	1:56:57 AM	47.73235	-122.20332
10/23/2009	1:57:02 AM	47.73230	-122.20337
10/23/2009	1:57:07 AM	47.73227	-122.20342
10/23/2009	1:57:12 AM	47.73223	-122.20340
10/23/2009	1:57:17 AM	47.73223	-122.20332
10/23/2009	1:57:22 AM	47.73222	-122.20330
10/23/2009	1:57:27 AM	47.73218	-122.20333
10/23/2009	1:57:32 AM	47.73218	-122.20337
10/23/2009	1:57:37 AM	47.73218	-122.20337
10/23/2009	1:57:42 AM	47.73222	-122.20340
10/23/2009	1:57:47 AM	47.73220	-122.20338
10/23/2009	1:57:52 AM	47.73218	-122.20335
10/23/2009	1:57:57 AM	47.73222	-122.20335
10/23/2009	1:58:02 AM	47.73217	-122.20337
10/23/2009	1:58:07 AM	47.73218	-122.20337
10/23/2009	1:58:12 AM	47.73213	-122.20337
10/23/2009	1:58:17 AM	47.73213	-122.20328
10/23/2009	1:58:22 AM	47.73212	-122.20322
10/23/2009	1:58:27 AM	47.73210	-122.20313
10/23/2009	1:58:32 AM	47.73213	-122.20308
10/23/2009	1:58:37 AM	47.73218	-122.20310
10/23/2009	1:58:42 AM	47.73217	-122.20313
10/23/2009	1:58:47 AM	47.73215	-122.20313
10/23/2009	1:58:52 AM	47.73212	-122.20308
10/23/2009	1:58:57 AM	47.73213	-122.20307
10/23/2009	1:59:02 AM	47.73215	-122.20307
10/23/2009	1:59:07 AM	47.73217	-122.20307
10/23/2009	1:59:12 AM	47.73220	-122.20302
10/23/2009	1:59:17 AM	47.73217	-122.20298
10/23/2009	1:59:22 AM	47.73210	-122.20292
10/23/2009	1:59:27 AM	47.73208	-122.20300
10/23/2009	1:59:32 AM	47.73217	-122.20298
10/23/2009	1:59:37 AM	47.73218	-122.20308
10/23/2009	1:59:42 AM	47.73220	-122.20318
10/23/2009	1:59:47 AM	47.73215	-122.20312
10/23/2009	1:59:52 AM	47.73210	-122.20310
10/23/2009	1:59:57 AM	47.73208	-122.20307
10/23/2009	2:00:02 AM	47.73210	-122.20295
10/23/2009	2:00:07 AM	47.73210	-122.20290
10/23/2009	2:00:12 AM	47.73210	-122.20288
10/23/2009	2:00:17 AM	47.73212	-122.20285
10/23/2009	2:00:22 AM	47.73208	-122.20287
10/23/2009	2:00:27 AM	47.73208	-122.20275
10/23/2009	2:00:32 AM	47.73208	-122.20277
10/23/2009	2:00:37 AM	47.73208	-122.20278
10/23/2009	2:00:42 AM	47.73207	-122.20283
10/23/2009	2:00:47 AM	47.73205	-122.20287
10/23/2009	2:00:52 AM	47.73203	-122.20293
10/23/2009	2:00:57 AM	47.73200	-122.20302
10/23/2009	2:01:02 AM	47.73198	-122.20307
10/23/2009	2:01:07 AM	47.73193	-122.20305
10/23/2009	2:01:12 AM	47.73198	-122.20300
10/23/2009	2:01:17 AM	47.73200	-122.20307
10/23/2009	2:01:22 AM	47.73193	-122.20303
10/23/2009	2:01:27 AM	47.73190	-122.20300
10/23/2009	2:01:32 AM	47.73185	-122.20295
10/23/2009	2:01:37 AM	47.73182	-122.20295
10/23/2009	2:01:44 AM	47.73182	-122.20282
10/23/2009	2:01:49 AM	47.73183	-122.20277
10/23/2009	2:01:54 AM	47.73190	-122.20282
10/23/2009	2:01:59 AM	47.73193	-122.20287
10/23/2009	2:02:05 AM	47.73198	-122.20300
10/23/2009	2:02:10 AM	47.73200	-122.20307
10/23/2009	2:02:15 AM	47.73205	-122.20305
10/23/2009	2:02:20 AM	47.73212	-122.20302
10/23/2009	2:02:27 AM	47.73218	-122.20305
10/23/2009	2:02:32 AM	47.73215	-122.20315
10/23/2009	2:02:37 AM	47.73215	-122.20315
10/23/2009	2:02:42 AM	47.73217	-122.20313
10/23/2009	2:02:47 AM	47.73217	-122.20313
10/23/2009	2:02:52 AM	47.73220	-122.20308
10/23/2009	2:02:57 AM	47.73222	-122.20305
10/23/2009	2:03:02 AM	47.73223	-122.20298
10/23/2009	2:03:07 AM	47.73225	-122.20293
10/23/2009	2:03:12 AM	47.73228	-122.20288
10/23/2009	2:03:17 AM	47.73228	-122.20283
10/23/2009	2:03:22 AM	47.73228	-122.20287
10/23/2009	2:03:27 AM	47.73228	-122.20293
10/23/2009	2:03:32 AM	47.73223	-122.20298
10/23/2009	2:03:37 AM	47.73222	-122.20302
10/23/2009	2:03:42 AM	47.73222	-122.20307
10/23/2009	2:03:47 AM	47.73218	-122.20313
10/23/2009	2:03:52 AM	47.73203	-122.20355
10/23/2009	2:03:57 AM	47.73190	-122.20357
10/23/2009	2:04:02 AM	47.73185	-122.20360
10/23/2009	2:04:07 AM	47.73183	-122.20367
10/23/2009	2:04:12 AM	47.73178	-122.20370
10/23/2009	2:04:17 AM	47.73178	-122.20377
10/23/2009	2:04:22 AM	47.73178	-122.20377
10/23/2009	2:04:27 AM	47.73178	-122.20375
10/23/2009	2:04:32 AM	47.73183	-122.20373
10/23/2009	2:04:37 AM	47.73187	-122.20372
10/23/2009	2:04:42 AM	47.73188	-122.20367
10/23/2009	2:04:47 AM	47.73188	-122.20367
10/23/2009	2:04:52 AM	47.73190	-122.20367
10/23/2009	2:04:57 AM	47.73187	-122.20363
10/23/2009	2:05:02 AM	47.73188	-122.20363
10/23/2009	2:05:07 AM	47.73188	-122.20360
10/23/2009	2:05:12 AM	47.73187	-122.20353
10/23/2009	2:05:17 AM	47.73187	-122.20350
10/23/2009	2:05:22 AM	47.73187	-122.20348
10/23/2009	2:05:27 AM	47.73188	-122.20352
10/23/2009	2:05:32 AM	47.73188	-122.20353
10/23/2009	2:05:37 AM	47.73187	-122.20358
10/23/2009	2:05:42 AM	47.73190	-122.20353
10/23/2009	2:05:47 AM	47.73190	-122.20348
10/23/2009	2:05:52 AM	47.73192	-122.20348
10/23/2009	2:05:59 AM	47.73195	-122.20352
10/23/2009	2:06:04 AM	47.73197	-122.20350
10/23/2009	2:06:09 AM	47.73195	-122.20350
10/23/2009	2:06:14 AM	47.73203	-122.20348
10/23/2009	2:06:19 AM	47.73207	-122.20348
10/23/2009	2:06:24 AM	47.73207	-122.20347
10/23/2009	2:06:29 AM	47.73203	-122.20350
10/23/2009	2:06:34 AM	47.73202	-122.20352
10/23/2009	2:06:39 AM	47.73195	-122.20352
10/23/2009	2:06:44 AM	47.73190	-122.20348
10/23/2009	2:06:49 AM	47.73188	-122.20343
10/23/2009	2:06:54 AM	47.73190	-122.20337
10/23/2009	2:06:59 AM	47.73188	-122.20330
10/23/2009	2:07:04 AM	47.73190	-122.20330
10/23/2009	2:07:09 AM	47.73187	-122.20335
10/23/2009	2:07:14 AM	47.73185	-122.20337
10/23/2009	2:07:19 AM	47.73192	-122.20335
10/23/2009	2:07:24 AM	47.73197	-122.20337
10/23/2009	2:07:29 AM	47.73197	-122.20340
10/23/2009	2:07:34 AM	47.73195	-122.20340
10/23/2009	2:07:39 AM	47.73197	-122.20337
10/23/2009	2:07:44 AM	47.73197	-122.20330
10/23/2009	2:07:49 AM	47.73185	-122.20343
10/23/2009	2:07:54 AM	47.73180	-122.20338
10/23/2009	2:07:59 AM	47.73177	-122.20335
10/23/2009	2:08:04 AM	47.73168	-122.20337
10/23/2009	2:08:10 AM	47.73170	-122.20342
10/23/2009	2:08:15 AM	47.73175	-122.20347
10/23/2009	2:08:20 AM	47.73185	-122.20350
10/23/2009	2:08:25 AM	47.73198	-122.20358
10/23/2009	2:08:30 AM	47.73207	-122.20352
10/23/2009	2:08:35 AM	47.73217	-122.20345
10/23/2009	2:08:40 AM	47.73220	-122.20343
10/23/2009	2:08:45 AM	47.73218	-122.20345
10/23/2009	2:08:50 AM	47.73225	-122.20350
10/23/2009	2:08:55 AM	47.73223	-122.20345
10/23/2009	2:09:00 AM	47.73218	-122.20345
10/23/2009	2:09:05 AM	47.73217	-122.20340
10/23/2009	2:09:10 AM	47.73217	-122.20337
10/23/2009	2:09:15 AM	47.73218	-122.20335
10/23/2009	2:09:20 AM	47.73223	-122.20345
10/23/2009	2:09:25 AM	47.73223	-122.20345
10/23/2009	2:09:30 AM	47.73223	-122.20343
10/23/2009	2:09:35 AM	47.73227	-122.20347
10/23/2009	2:09:40 AM	47.73227	-122.20352
10/23/2009	2:09:45 AM	47.73225	-122.20357
10/23/2009	2:09:50 AM	47.73225	-122.20358
10/23/2009	2:09:55 AM	47.73223	-122.20348
10/23/2009	2:10:00 AM	47.73223	-122.20347
10/23/2009	2:10:05 AM	47.73222	-122.20347
10/23/2009	2:10:10 AM	47.73220	-122.20348
10/23/2009	2:10:15 AM	47.73222	-122.20347
10/23/2009	2:10:20 AM	47.73220	-122.20337
10/23/2009	2:10:25 AM	47.73220	-122.20335
10/23/2009	2:10:30 AM	47.73218	-122.20342
10/23/2009	2:10:35 AM	47.73213	-122.20357
10/23/2009	2:10:40 AM	47.73212	-122.20362
10/23/2009	2:10:45 AM	47.73212	-122.20367
10/23/2009	2:10:50 AM	47.73207	-122.20368
10/23/2009	2:10:55 AM	47.73200	-122.20373
10/23/2009	2:11:00 AM	47.73197	-122.20367
10/23/2009	2:11:05 AM	47.73193	-122.20363
10/23/2009	2:11:10 AM	47.73188	-122.20360
10/23/2009	2:11:15 AM	47.73187	-122.20360
10/23/2009	2:11:20 AM	47.73185	-122.20360
10/23/2009	2:11:25 AM	47.73180	-122.20358
10/23/2009	2:11:30 AM	47.73182	-122.20355
10/23/2009	2:11:35 AM	47.73183	-122.20355
10/23/2009	2:11:40 AM	47.73185	-122.20352
10/23/2009	2:11:45 AM	47.73187	-122.20347
10/23/2009	2:11:50 AM	47.73185	-122.20350
10/23/2009	2:11:55 AM	47.73187	-122.20353
10/23/2009	2:12:00 AM	47.73193	-122.20353
10/23/2009	2:12:05 AM	47.73203	-122.20353
10/23/2009	2:12:10 AM	47.73213	-122.20360
10/23/2009	2:12:15 AM	47.73217	-122.20365
10/23/2009	2:12:20 AM	47.73217	-122.20358
10/23/2009	2:12:25 AM	47.73218	-122.20353
10/23/2009	2:12:30 AM	47.73217	-122.20348
10/23/2009	2:12:35 AM	47.73218	-122.20345
10/23/2009	2:12:40 AM	47.73213	-122.20342
10/23/2009	2:12:45 AM	47.73213	-122.20342
10/23/2009	2:12:50 AM	47.73213	-122.20345
10/23/2009	2:12:55 AM	47.73208	-122.20337
10/23/2009	2:13:00 AM	47.73215	-122.20337
10/23/2009	2:13:05 AM	47.73217	-122.20337
10/23/2009	2:13:10 AM	47.73220	-122.20342
10/23/2009	2:13:15 AM	47.73225	-122.20345
10/23/2009	2:13:20 AM	47.73227	-122.20347
10/23/2009	2:13:25 AM	47.73228	-122.20350
10/23/2009	2:13:30 AM	47.73233	-122.20353
10/23/2009	2:13:35 AM	47.73240	-122.20353
10/23/2009	2:13:40 AM	47.73243	-122.20352
10/23/2009	2:13:45 AM	47.73242	-122.20347
10/23/2009	2:13:50 AM	47.73245	-122.20345
10/23/2009	2:13:55 AM	47.73248	-122.20345
10/23/2009	2:14:00 AM	47.73247	-122.20347
10/23/2009	2:14:05 AM	47.73247	-122.20348
10/23/2009	2:14:10 AM	47.73250	-122.20347
10/23/2009	2:14:15 AM	47.73250	-122.20345
10/23/2009	2:14:20 AM	47.73250	-122.20343
10/23/2009	2:14:25 AM	47.73250	-122.20337
10/23/2009	2:14:30 AM	47.73245	-122.20335
10/23/2009	2:14:35 AM	47.73250	-122.20337
10/23/2009	2:14:40 AM	47.73243	-122.20337
10/23/2009	2:14:45 AM	47.73233	-122.20338
10/23/2009	2:14:50 AM	47.73228	-122.20345
10/23/2009	2:14:55 AM	47.73223	-122.20347
10/23/2009	2:15:00 AM	47.73218	-122.20350
10/23/2009	2:15:05 AM	47.73218	-122.20353
10/23/2009	2:15:10 AM	47.73223	-122.20357
10/23/2009	2:15:15 AM	47.73232	-122.20357
10/23/2009	2:15:20 AM	47.73232	-122.20352
10/23/2009	2:15:25 AM	47.73232	-122.20345
