Date (month/day/year)	Time (UTC)	Latitude (degrees)	Longitude (degrees)
10/30/2009	10:08:37 PM	47.67443	-122.29008
10/30/2009	10:08:42 PM	47.67452	-122.29002
10/30/2009	10:08:47 PM	47.67453	-122.29000
10/30/2009	10:08:52 PM	47.67452	-122.29005
10/30/2009	10:08:57 PM	47.67453	-122.29000
10/30/2009	10:09:02 PM	47.67453	-122.29000
10/30/2009	10:09:07 PM	47.67448	-122.29003
10/30/2009	10:09:12 PM	47.67450	-122.29000
10/30/2009	10:09:17 PM	47.67450	-122.28998
10/30/2009	10:09:22 PM	47.67448	-122.28993
10/30/2009	10:09:27 PM	47.67448	-122.28992
10/30/2009	10:09:32 PM	47.67450	-122.28990
10/30/2009	10:09:37 PM	47.67448	-122.28993
10/30/2009	10:09:42 PM	47.67448	-122.28993
10/30/2009	10:09:47 PM	47.67448	-122.28993
10/30/2009	10:09:52 PM	47.67450	-122.28992
10/30/2009	10:09:57 PM	47.67450	-122.28988
10/30/2009	10:10:02 PM	47.67452	-122.28982
10/30/2009	10:10:07 PM	47.67450	-122.28975
10/30/2009	10:10:12 PM	47.67450	-122.28977
10/30/2009	10:10:17 PM	47.67447	-122.28973
10/30/2009	10:10:22 PM	47.67448	-122.28977
10/30/2009	10:10:27 PM	47.67448	-122.28970
10/30/2009	10:10:32 PM	47.67448	-122.28973
10/30/2009	10:10:37 PM	47.67450	-122.28983
10/30/2009	10:10:42 PM	47.67450	-122.28985
10/30/2009	10:10:47 PM	47.67453	-122.28985
10/30/2009	10:10:52 PM	47.67452	-122.28992
10/30/2009	10:10:57 PM	47.67450	-122.28995
10/30/2009	10:11:02 PM	47.67450	-122.28997
10/30/2009	10:11:07 PM	47.67448	-122.29000
10/30/2009	10:11:12 PM	47.67450	-122.29000
10/30/2009	10:11:17 PM	47.67448	-122.29003
10/30/2009	10:11:22 PM	47.67450	-122.29005
10/30/2009	10:11:27 PM	47.67450	-122.29003
10/30/2009	10:11:32 PM	47.67448	-122.29005
10/30/2009	10:11:37 PM	47.67448	-122.29007
10/30/2009	10:11:42 PM	47.67448	-122.29008
10/30/2009	10:11:47 PM	47.67447	-122.29008
10/30/2009	10:11:52 PM	47.67445	-122.29008
10/30/2009	10:11:57 PM	47.67447	-122.29008
10/30/2009	10:12:02 PM	47.67450	-122.29010
10/30/2009	10:12:07 PM	47.67452	-122.29008
10/30/2009	10:12:12 PM	47.67450	-122.29002
10/30/2009	10:12:17 PM	47.67450	-122.29002
10/30/2009	10:12:22 PM	47.67453	-122.29000
10/30/2009	10:12:27 PM	47.67455	-122.28998
10/30/2009	10:12:32 PM	47.67455	-122.29000
10/30/2009	10:12:37 PM	47.67455	-122.29000
10/30/2009	10:12:42 PM	47.67452	-122.29000
10/30/2009	10:12:47 PM	47.67448	-122.28997
10/30/2009	10:12:52 PM	47.67448	-122.29000
10/30/2009	10:12:57 PM	47.67450	-122.28995
10/30/2009	10:13:02 PM	47.67450	-122.28993
10/30/2009	10:13:07 PM	47.67450	-122.28992
10/30/2009	10:13:12 PM	47.67450	-122.28990
10/30/2009	10:13:17 PM	47.67452	-122.28990
10/30/2009	10:13:22 PM	47.67450	-122.28993
10/30/2009	10:13:27 PM	47.67448	-122.29000
10/30/2009	10:13:32 PM	47.67450	-122.29000
10/30/2009	10:13:37 PM	47.67452	-122.29000
10/30/2009	10:13:42 PM	47.67452	-122.28998
10/30/2009	10:13:47 PM	47.67452	-122.29007
10/30/2009	10:13:52 PM	47.67452	-122.29010
10/30/2009	10:13:57 PM	47.67448	-122.29010
10/30/2009	10:14:02 PM	47.67448	-122.29008
10/30/2009	10:14:07 PM	47.67448	-122.29003
10/30/2009	10:14:12 PM	47.67448	-122.29002
10/30/2009	10:14:17 PM	47.67448	-122.29007
10/30/2009	10:14:22 PM	47.67448	-122.29007
10/30/2009	10:14:27 PM	47.67450	-122.29000
10/30/2009	10:14:32 PM	47.67450	-122.28998
10/30/2009	10:14:37 PM	47.67450	-122.28998
10/30/2009	10:14:42 PM	47.67450	-122.28993
10/30/2009	10:14:47 PM	47.67448	-122.28995
10/30/2009	10:14:52 PM	47.67448	-122.28993
10/30/2009	10:14:57 PM	47.67447	-122.28995
10/30/2009	10:15:02 PM	47.67447	-122.28998
10/30/2009	10:15:07 PM	47.67448	-122.28995
10/30/2009	10:15:12 PM	47.67447	-122.28998
10/30/2009	10:15:17 PM	47.67448	-122.28997
10/30/2009	10:15:22 PM	47.67452	-122.29000
10/30/2009	10:15:27 PM	47.67448	-122.28998
10/30/2009	10:15:32 PM	47.67448	-122.29000
10/30/2009	10:15:37 PM	47.67452	-122.29000
10/30/2009	10:15:42 PM	47.67453	-122.28998
10/30/2009	10:15:47 PM	47.67453	-122.29000
10/30/2009	10:15:52 PM	47.67452	-122.28998
10/30/2009	10:15:57 PM	47.67450	-122.29000
10/30/2009	10:16:02 PM	47.67448	-122.28998
10/30/2009	10:16:07 PM	47.67447	-122.28998
10/30/2009	10:16:12 PM	47.67445	-122.28997
10/30/2009	10:16:17 PM	47.67443	-122.28998
10/30/2009	10:16:22 PM	47.67443	-122.28998
10/30/2009	10:16:27 PM	47.67447	-122.28993
10/30/2009	10:16:32 PM	47.67450	-122.28993
10/30/2009	10:16:37 PM	47.67453	-122.28997
10/30/2009	10:16:42 PM	47.67455	-122.28993
10/30/2009	10:16:47 PM	47.67455	-122.28995
10/30/2009	10:16:52 PM	47.67455	-122.28997
10/30/2009	10:16:57 PM	47.67453	-122.28998
10/30/2009	10:17:02 PM	47.67448	-122.29000
10/30/2009	10:17:07 PM	47.67453	-122.28998
10/30/2009	10:17:12 PM	47.67455	-122.29000
10/30/2009	10:17:17 PM	47.67457	-122.28997
10/30/2009	10:17:22 PM	47.67450	-122.28995
10/30/2009	10:17:27 PM	47.67443	-122.28998
10/30/2009	10:17:32 PM	47.67450	-122.28993
10/30/2009	10:17:37 PM	47.67450	-122.28995
10/30/2009	10:17:42 PM	47.67448	-122.29000
10/30/2009	10:17:47 PM	47.67443	-122.29002
10/30/2009	10:17:52 PM	47.67443	-122.29015
10/30/2009	10:17:57 PM	47.67447	-122.29010
10/30/2009	10:18:02 PM	47.67445	-122.29002
10/30/2009	10:18:07 PM	47.67453	-122.28998
10/30/2009	10:18:12 PM	47.67457	-122.28997
10/30/2009	10:18:17 PM	47.67455	-122.29000
10/30/2009	10:18:22 PM	47.67460	-122.29000
10/30/2009	10:18:27 PM	47.67462	-122.28995
10/30/2009	10:18:32 PM	47.67460	-122.28988
10/30/2009	10:18:37 PM	47.67457	-122.28992
10/30/2009	10:18:42 PM	47.67455	-122.28990
10/30/2009	10:18:47 PM	47.67453	-122.28987
10/30/2009	10:18:52 PM	47.67452	-122.28992
10/30/2009	10:18:57 PM	47.67448	-122.28992
10/30/2009	10:19:02 PM	47.67448	-122.28992
10/30/2009	10:19:07 PM	47.67448	-122.28985
10/30/2009	10:19:12 PM	47.67448	-122.28985
10/30/2009	10:19:17 PM	47.67447	-122.28982
10/30/2009	10:19:22 PM	47.67450	-122.28988
10/30/2009	10:19:27 PM	47.67450	-122.28993
10/30/2009	10:19:32 PM	47.67450	-122.28998
10/30/2009	10:19:37 PM	47.67447	-122.28993
10/30/2009	10:19:42 PM	47.67448	-122.28992
10/30/2009	10:19:47 PM	47.67450	-122.28987
10/30/2009	10:19:52 PM	47.67450	-122.28985
10/30/2009	10:19:57 PM	47.67448	-122.28987
10/30/2009	10:20:02 PM	47.67448	-122.28985
10/30/2009	10:20:07 PM	47.67447	-122.28980
10/30/2009	10:20:12 PM	47.67450	-122.28982
10/30/2009	10:20:17 PM	47.67450	-122.28985
10/30/2009	10:20:22 PM	47.67447	-122.28985
10/30/2009	10:20:27 PM	47.67447	-122.28988
10/30/2009	10:20:32 PM	47.67447	-122.28992
10/30/2009	10:20:37 PM	47.67447	-122.28998
10/30/2009	10:20:42 PM	47.67448	-122.29002
10/30/2009	10:20:47 PM	47.67450	-122.29005
10/30/2009	10:20:52 PM	47.67450	-122.29008
10/30/2009	10:20:57 PM	47.67450	-122.29008
10/30/2009	10:21:02 PM	47.67450	-122.29012
10/30/2009	10:21:07 PM	47.67448	-122.29010
10/30/2009	10:21:12 PM	47.67450	-122.29008
10/30/2009	10:21:17 PM	47.67450	-122.29005
10/30/2009	10:21:22 PM	47.67452	-122.29003
10/30/2009	10:21:27 PM	47.67450	-122.29000
10/30/2009	10:21:32 PM	47.67450	-122.29000
10/30/2009	10:21:37 PM	47.67448	-122.29003
10/30/2009	10:21:42 PM	47.67450	-122.29002
10/30/2009	10:21:47 PM	47.67453	-122.29000
10/30/2009	10:21:52 PM	47.67452	-122.28993
10/30/2009	10:21:57 PM	47.67455	-122.28988
10/30/2009	10:22:02 PM	47.67455	-122.28987
10/30/2009	10:22:07 PM	47.67457	-122.28985
10/30/2009	10:22:12 PM	47.67457	-122.28985
10/30/2009	10:22:17 PM	47.67455	-122.28985
10/30/2009	10:22:22 PM	47.67457	-122.28985
10/30/2009	10:22:27 PM	47.67458	-122.28983
10/30/2009	10:22:32 PM	47.67460	-122.28982
10/30/2009	10:22:37 PM	47.67460	-122.28978
10/30/2009	10:22:42 PM	47.67458	-122.28980
10/30/2009	10:22:47 PM	47.67455	-122.28982
10/30/2009	10:22:52 PM	47.67452	-122.28983
10/30/2009	10:22:57 PM	47.67448	-122.28987
10/30/2009	10:23:02 PM	47.67450	-122.28988
10/30/2009	10:23:07 PM	47.67450	-122.28985
10/30/2009	10:23:12 PM	47.67453	-122.28983
10/30/2009	10:23:17 PM	47.67453	-122.28985
10/30/2009	10:23:22 PM	47.67453	-122.28978
10/30/2009	10:23:27 PM	47.67455	-122.28982
10/30/2009	10:23:32 PM	47.67457	-122.28982
10/30/2009	10:23:37 PM	47.67453	-122.28982
10/30/2009	10:23:42 PM	47.67452	-122.28980
10/30/2009	10:23:47 PM	47.67452	-122.28980
10/30/2009	10:23:52 PM	47.67453	-122.28983
10/30/2009	10:23:57 PM	47.67452	-122.28982
10/30/2009	10:24:02 PM	47.67453	-122.28985
10/30/2009	10:24:07 PM	47.67453	-122.28988
10/30/2009	10:24:12 PM	47.67453	-122.28995
10/30/2009	10:24:17 PM	47.67455	-122.28993
10/30/2009	10:24:22 PM	47.67455	-122.28997
10/30/2009	10:24:27 PM	47.67453	-122.29005
10/30/2009	10:24:32 PM	47.67452	-122.29007
10/30/2009	10:24:37 PM	47.67452	-122.29005
10/30/2009	10:24:42 PM	47.67450	-122.29002
10/30/2009	10:24:47 PM	47.67448	-122.29008
10/30/2009	10:24:52 PM	47.67448	-122.29013
10/30/2009	10:24:57 PM	47.67447	-122.29012
10/30/2009	10:25:02 PM	47.67445	-122.29015
10/30/2009	10:25:07 PM	47.67445	-122.29017
10/30/2009	10:25:12 PM	47.67447	-122.29015
10/30/2009	10:25:17 PM	47.67445	-122.29020
10/30/2009	10:25:22 PM	47.67448	-122.29015
10/30/2009	10:25:27 PM	47.67447	-122.29018
10/30/2009	10:25:32 PM	47.67447	-122.29013
10/30/2009	10:25:37 PM	47.67447	-122.29013
10/30/2009	10:25:42 PM	47.67448	-122.29012
10/30/2009	10:25:47 PM	47.67453	-122.29008
10/30/2009	10:25:52 PM	47.67453	-122.29007
10/30/2009	10:25:57 PM	47.67453	-122.29005
10/30/2009	10:26:02 PM	47.67452	-122.29000
10/30/2009	10:26:07 PM	47.67453	-122.28997
10/30/2009	10:26:12 PM	47.67450	-122.28995
10/30/2009	10:26:17 PM	47.67447	-122.28997
10/30/2009	10:26:22 PM	47.67452	-122.28993
10/30/2009	10:26:27 PM	47.67453	-122.28993
10/30/2009	10:26:32 PM	47.67452	-122.29000
10/30/2009	10:26:37 PM	47.67453	-122.29000
10/30/2009	10:26:42 PM	47.67453	-122.29000
10/30/2009	10:26:47 PM	47.67453	-122.28998
10/30/2009	10:26:52 PM	47.67448	-122.28993
10/30/2009	10:26:57 PM	47.67448	-122.28993
10/30/2009	10:27:02 PM	47.67452	-122.28993
10/30/2009	10:27:07 PM	47.67453	-122.28993
10/30/2009	10:27:12 PM	47.67452	-122.28998
10/30/2009	10:27:17 PM	47.67447	-122.28998
10/30/2009	10:27:22 PM	47.67442	-122.29003
10/30/2009	10:27:27 PM	47.67447	-122.29002
10/30/2009	10:27:32 PM	47.67442	-122.29002
10/30/2009	10:27:37 PM	47.67442	-122.29003
10/30/2009	10:27:42 PM	47.67445	-122.29000
10/30/2009	10:27:47 PM	47.67443	-122.28997
10/30/2009	10:27:52 PM	47.67445	-122.28995
10/30/2009	10:27:57 PM	47.67447	-122.28995
10/30/2009	10:28:02 PM	47.67448	-122.28990
10/30/2009	10:28:07 PM	47.67447	-122.28992
10/30/2009	10:28:12 PM	47.67448	-122.28988
10/30/2009	10:28:17 PM	47.67448	-122.28987
10/30/2009	10:28:22 PM	47.67447	-122.28985
10/30/2009	10:28:27 PM	47.67445	-122.28985
10/30/2009	10:28:32 PM	47.67448	-122.28985
10/30/2009	10:28:37 PM	47.67448	-122.28990
10/30/2009	10:28:42 PM	47.67447	-122.28993
10/30/2009	10:28:47 PM	47.67445	-122.28995
10/30/2009	10:28:52 PM	47.67445	-122.28993
10/30/2009	10:28:57 PM	47.67445	-122.28992
10/30/2009	10:29:02 PM	47.67443	-122.28992
10/30/2009	10:29:07 PM	47.67448	-122.28985
10/30/2009	10:29:12 PM	47.67450	-122.28992
10/30/2009	10:29:17 PM	47.67448	-122.28998
10/30/2009	10:29:22 PM	47.67448	-122.28997
10/30/2009	10:29:27 PM	47.67448	-122.28993
10/30/2009	10:29:32 PM	47.67450	-122.28998
10/30/2009	10:29:37 PM	47.67455	-122.28993
10/30/2009	10:29:42 PM	47.67457	-122.28987
10/30/2009	10:29:47 PM	47.67453	-122.28988
10/30/2009	10:29:52 PM	47.67453	-122.28993
10/30/2009	10:29:57 PM	47.67453	-122.28993
10/30/2009	10:30:02 PM	47.67457	-122.28993
10/30/2009	10:30:07 PM	47.67457	-122.28998
10/30/2009	10:30:12 PM	47.67455	-122.28995
10/30/2009	10:30:17 PM	47.67452	-122.28992
10/30/2009	10:30:22 PM	47.67452	-122.28992
10/30/2009	10:30:27 PM	47.67453	-122.28995
10/30/2009	10:30:32 PM	47.67453	-122.28995
10/30/2009	10:30:37 PM	47.67453	-122.29000
10/30/2009	10:30:42 PM	47.67447	-122.29008
10/30/2009	10:30:47 PM	47.67447	-122.29012
10/30/2009	10:30:52 PM	47.67447	-122.29008
10/30/2009	10:30:57 PM	47.67447	-122.28997
10/30/2009	10:31:02 PM	47.67445	-122.28987
10/30/2009	10:31:07 PM	47.67445	-122.28985
10/30/2009	10:31:12 PM	47.67445	-122.28988
10/30/2009	10:31:17 PM	47.67445	-122.28993
10/30/2009	10:31:22 PM	47.67447	-122.29000
10/30/2009	10:31:27 PM	47.67447	-122.29000
10/30/2009	10:31:32 PM	47.67447	-122.29000
10/30/2009	10:31:37 PM	47.67447	-122.28997
10/30/2009	10:31:42 PM	47.67448	-122.29000
10/30/2009	10:31:47 PM	47.67448	-122.29003
10/30/2009	10:31:52 PM	47.67452	-122.29002
10/30/2009	10:31:57 PM	47.67450	-122.29000
10/30/2009	10:32:02 PM	47.67450	-122.28998
10/30/2009	10:32:07 PM	47.67452	-122.28998
10/30/2009	10:32:12 PM	47.67453	-122.28993
10/30/2009	10:32:17 PM	47.67455	-122.28995
10/30/2009	10:32:22 PM	47.67457	-122.28993
10/30/2009	10:32:27 PM	47.67458	-122.28990
10/30/2009	10:32:32 PM	47.67453	-122.28985
10/30/2009	10:32:37 PM	47.67453	-122.28975
10/30/2009	10:32:42 PM	47.67453	-122.28977
10/30/2009	10:32:47 PM	47.67452	-122.28978
10/30/2009	10:32:52 PM	47.67450	-122.28983
10/30/2009	10:32:57 PM	47.67453	-122.28988
10/30/2009	10:33:02 PM	47.67453	-122.28992
10/30/2009	10:33:07 PM	47.67458	-122.29000
10/30/2009	10:33:12 PM	47.67458	-122.28993
10/30/2009	10:33:17 PM	47.67458	-122.28995
10/30/2009	10:33:22 PM	47.67457	-122.28992
10/30/2009	10:33:27 PM	47.67455	-122.28985
10/30/2009	10:33:32 PM	47.67458	-122.28987
10/30/2009	10:33:37 PM	47.67455	-122.28978
10/30/2009	10:33:42 PM	47.67457	-122.28985
10/30/2009	10:33:47 PM	47.67458	-122.28993
10/30/2009	10:33:52 PM	47.67457	-122.28993
10/30/2009	10:33:57 PM	47.67455	-122.28988
10/30/2009	10:34:02 PM	47.67453	-122.28985
10/30/2009	10:34:07 PM	47.67452	-122.28988
10/30/2009	10:34:12 PM	47.67453	-122.28988
10/30/2009	10:34:17 PM	47.67455	-122.28993
10/30/2009	10:34:22 PM	47.67458	-122.28993
10/30/2009	10:34:27 PM	47.67458	-122.28993
10/30/2009	10:34:32 PM	47.67455	-122.28992
10/30/2009	10:34:37 PM	47.67450	-122.28993
10/30/2009	10:34:42 PM	47.67448	-122.28995
10/30/2009	10:34:47 PM	47.67450	-122.28995
10/30/2009	10:34:52 PM	47.67452	-122.28997
10/30/2009	10:34:57 PM	47.67452	-122.29003
10/30/2009	10:35:02 PM	47.67450	-122.29008
10/30/2009	10:35:07 PM	47.67453	-122.29010
10/30/2009	10:35:12 PM	47.67453	-122.29012
10/30/2009	10:35:17 PM	47.67455	-122.29010
10/30/2009	10:35:22 PM	47.67453	-122.29012
10/30/2009	10:35:27 PM	47.67455	-122.29005
10/30/2009	10:35:32 PM	47.67457	-122.29000
10/30/2009	10:35:37 PM	47.67455	-122.28995
10/30/2009	10:35:42 PM	47.67453	-122.29000
10/30/2009	10:35:47 PM	47.67455	-122.28998
10/30/2009	10:35:52 PM	47.67453	-122.29002
10/30/2009	10:35:57 PM	47.67452	-122.29007
10/30/2009	10:36:02 PM	47.67453	-122.29008
10/30/2009	10:36:07 PM	47.67455	-122.29005
10/30/2009	10:36:12 PM	47.67457	-122.29005
10/30/2009	10:36:17 PM	47.67455	-122.29002
10/30/2009	10:36:22 PM	47.67457	-122.28995
10/30/2009	10:36:27 PM	47.67455	-122.29000
10/30/2009	10:36:32 PM	47.67453	-122.28993
10/30/2009	10:36:37 PM	47.67453	-122.28992
10/30/2009	10:36:42 PM	47.67453	-122.28993
10/30/2009	10:36:47 PM	47.67455	-122.28993
10/30/2009	10:36:52 PM	47.67453	-122.28992
10/30/2009	10:36:57 PM	47.67453	-122.28992
10/30/2009	10:37:02 PM	47.67457	-122.28995
10/30/2009	10:37:07 PM	47.67453	-122.28993
10/30/2009	10:37:12 PM	47.67455	-122.28990
10/30/2009	10:37:17 PM	47.67457	-122.28987
10/30/2009	10:37:22 PM	47.67455	-122.28987
10/30/2009	10:37:27 PM	47.67457	-122.28990
10/30/2009	10:37:32 PM	47.67450	-122.28993
10/30/2009	10:37:37 PM	47.67447	-122.28992
10/30/2009	10:37:42 PM	47.67448	-122.28993
10/30/2009	10:37:47 PM	47.67447	-122.28993
10/30/2009	10:37:52 PM	47.67447	-122.28995
10/30/2009	10:37:57 PM	47.67448	-122.28987
10/30/2009	10:38:02 PM	47.67453	-122.28990
10/30/2009	10:38:07 PM	47.67450	-122.28995
10/30/2009	10:38:12 PM	47.67450	-122.28998
10/30/2009	10:38:17 PM	47.67450	-122.28997
10/30/2009	10:38:22 PM	47.67455	-122.29000
10/30/2009	10:38:27 PM	47.67455	-122.29000
10/30/2009	10:38:32 PM	47.67452	-122.29003
10/30/2009	10:38:37 PM	47.67452	-122.29000
10/30/2009	10:38:42 PM	47.67453	-122.28998
10/30/2009	10:38:47 PM	47.67453	-122.28998
10/30/2009	10:38:52 PM	47.67457	-122.28993
10/30/2009	10:38:57 PM	47.67453	-122.28993
10/30/2009	10:39:02 PM	47.67453	-122.29000
10/30/2009	10:39:07 PM	47.67452	-122.29003
10/30/2009	10:39:12 PM	47.67448	-122.29000
10/30/2009	10:39:17 PM	47.67448	-122.28993
10/30/2009	10:39:22 PM	47.67447	-122.28995
10/30/2009	10:39:27 PM	47.67443	-122.28993
10/30/2009	10:39:32 PM	47.67443	-122.29003
10/30/2009	10:39:37 PM	47.67443	-122.29002
10/30/2009	10:39:42 PM	47.67443	-122.29005
10/30/2009	10:39:47 PM	47.67445	-122.29002
10/30/2009	10:39:52 PM	47.67447	-122.28998
10/30/2009	10:39:57 PM	47.67448	-122.28998
10/30/2009	10:40:02 PM	47.67447	-122.28993
10/30/2009	10:40:07 PM	47.67448	-122.28992
10/30/2009	10:40:12 PM	47.67445	-122.28998
10/30/2009	10:40:17 PM	47.67443	-122.29003
10/30/2009	10:40:22 PM	47.67442	-122.29003
10/30/2009	10:40:27 PM	47.67440	-122.29000
10/30/2009	10:40:32 PM	47.67442	-122.28993
10/30/2009	10:40:37 PM	47.67445	-122.28993
10/30/2009	10:40:42 PM	47.67445	-122.28993
10/30/2009	10:40:47 PM	47.67447	-122.28993
10/30/2009	10:40:52 PM	47.67447	-122.28987
10/30/2009	10:40:57 PM	47.67443	-122.28983
10/30/2009	10:41:02 PM	47.67448	-122.28990
10/30/2009	10:41:07 PM	47.67447	-122.28988
10/30/2009	10:41:12 PM	47.67445	-122.28987
10/30/2009	10:41:17 PM	47.67448	-122.28993
10/30/2009	10:41:22 PM	47.67453	-122.28997
10/30/2009	10:41:27 PM	47.67457	-122.29002
10/30/2009	10:41:32 PM	47.67457	-122.28993
10/30/2009	10:41:37 PM	47.67457	-122.28998
10/30/2009	10:41:42 PM	47.67455	-122.28993
10/30/2009	10:41:47 PM	47.67452	-122.28998
10/30/2009	10:41:52 PM	47.67453	-122.29005
