Date (month/day/year)	Time (UTC)	Latitude (degrees)	Longitude (degrees)
10/27/2009	2:57:24 PM	47.64357	-122.30772
10/27/2009	2:57:29 PM	47.64360	-122.30755
10/27/2009	2:57:34 PM	47.64363	-122.30742
10/27/2009	2:57:39 PM	47.64368	-122.30723
10/27/2009	2:57:44 PM	47.64372	-122.30708
10/27/2009	2:57:49 PM	47.64375	-122.30688
10/27/2009	2:57:54 PM	47.64380	-122.30675
10/27/2009	2:57:59 PM	47.64382	-122.30667
10/27/2009	2:58:04 PM	47.64383	-122.30655
10/27/2009	2:58:09 PM	47.64387	-122.30643
10/27/2009	2:58:14 PM	47.64388	-122.30635
10/27/2009	2:58:19 PM	47.64392	-122.30618
10/27/2009	2:58:24 PM	47.64400	-122.30583
10/27/2009	2:58:29 PM	47.64405	-122.30557
10/27/2009	2:58:34 PM	47.64413	-122.30522
10/27/2009	2:58:39 PM	47.64418	-122.30492
10/27/2009	2:58:44 PM	47.64423	-122.30472
10/27/2009	2:58:49 PM	47.64425	-122.30460
10/27/2009	2:58:54 PM	47.64425	-122.30448
10/27/2009	3:13:38 PM	47.61313	-122.19827
10/27/2009	3:18:20 PM	47.61385	-122.19923
10/27/2009	3:18:25 PM	47.61407	-122.19928
10/27/2009	3:18:30 PM	47.61420	-122.19935
10/27/2009	3:18:35 PM	47.61430	-122.19940
10/27/2009	3:18:40 PM	47.61435	-122.19933
10/27/2009	3:18:45 PM	47.61428	-122.19918
10/27/2009	3:18:50 PM	47.61425	-122.19905
10/27/2009	3:18:55 PM	47.61423	-122.19910
10/27/2009	3:19:00 PM	47.61425	-122.19912
10/27/2009	3:19:05 PM	47.61427	-122.19913
10/27/2009	3:19:10 PM	47.61432	-122.19913
10/27/2009	3:19:15 PM	47.61433	-122.19913
10/27/2009	3:19:20 PM	47.61445	-122.19917
10/27/2009	3:19:25 PM	47.61452	-122.19920
10/27/2009	3:19:30 PM	47.61470	-122.19930
10/27/2009	3:19:35 PM	47.61483	-122.19935
10/27/2009	3:19:40 PM	47.61510	-122.19950
10/27/2009	3:19:45 PM	47.61530	-122.19963
10/27/2009	3:19:50 PM	47.61542	-122.19972
10/27/2009	3:19:55 PM	47.61548	-122.19982
10/27/2009	3:20:00 PM	47.61547	-122.19985
10/27/2009	3:20:05 PM	47.61545	-122.19990
10/27/2009	3:20:10 PM	47.61548	-122.19998
10/27/2009	3:20:15 PM	47.61547	-122.20003
10/27/2009	3:20:20 PM	47.61550	-122.20007
10/27/2009	3:20:25 PM	47.61555	-122.20012
10/27/2009	3:20:30 PM	47.61558	-122.20018
10/27/2009	3:20:35 PM	47.61558	-122.20023
10/27/2009	3:20:40 PM	47.61567	-122.20030
10/27/2009	3:20:45 PM	47.61573	-122.20038
10/27/2009	3:20:50 PM	47.61575	-122.20043
10/27/2009	3:20:55 PM	47.61578	-122.20052
10/27/2009	3:21:00 PM	47.61578	-122.20057
10/27/2009	3:21:05 PM	47.61578	-122.20060
10/27/2009	3:21:10 PM	47.61577	-122.20067
10/27/2009	3:21:15 PM	47.61577	-122.20070
10/27/2009	3:21:20 PM	47.61580	-122.20072
10/27/2009	3:21:25 PM	47.61583	-122.20078
10/27/2009	3:21:30 PM	47.61588	-122.20085
10/27/2009	3:21:35 PM	47.61592	-122.20092
10/27/2009	3:21:40 PM	47.61598	-122.20092
10/27/2009	3:21:45 PM	47.61605	-122.20090
10/27/2009	3:21:50 PM	47.61612	-122.20088
10/27/2009	3:21:55 PM	47.61615	-122.20090
10/27/2009	3:22:00 PM	47.61625	-122.20090
10/27/2009	3:22:05 PM	47.61637	-122.20085
10/27/2009	3:22:10 PM	47.61623	-122.20102
10/27/2009	3:22:15 PM	47.61625	-122.20103
10/27/2009	3:22:20 PM	47.61622	-122.20107
10/27/2009	3:22:25 PM	47.61625	-122.20110
10/27/2009	3:22:32 PM	47.61620	-122.20118
10/27/2009	3:22:37 PM	47.61613	-122.20125
10/27/2009	3:22:42 PM	47.61608	-122.20142
10/27/2009	3:22:47 PM	47.61598	-122.20150
10/27/2009	3:22:52 PM	47.61595	-122.20150
10/27/2009	3:22:57 PM	47.61587	-122.20142
10/27/2009	3:23:02 PM	47.61573	-122.20148
10/27/2009	3:23:07 PM	47.61573	-122.20148
10/27/2009	3:23:12 PM	47.61575	-122.20150
10/27/2009	3:23:17 PM	47.61580	-122.20148
10/27/2009	3:23:22 PM	47.61583	-122.20145
10/27/2009	3:23:27 PM	47.61590	-122.20145
10/27/2009	3:23:32 PM	47.61593	-122.20148
10/27/2009	3:23:37 PM	47.61612	-122.20148
10/27/2009	3:23:42 PM	47.61630	-122.20150
10/27/2009	3:23:47 PM	47.61643	-122.20150
10/27/2009	3:23:52 PM	47.61653	-122.20150
10/27/2009	3:23:57 PM	47.61660	-122.20148
10/27/2009	3:24:02 PM	47.61667	-122.20148
10/27/2009	3:24:10 PM	47.61673	-122.20148
10/27/2009	3:24:20 PM	47.61695	-122.20158
10/27/2009	3:24:25 PM	47.61710	-122.20160
10/27/2009	7:37:06 PM	47.61807	-122.20110
10/27/2009	7:37:11 PM	47.61750	-122.20083
10/27/2009	7:37:16 PM	47.61762	-122.20082
10/27/2009	7:37:21 PM	47.61767	-122.20085
10/28/2009	2:18:31 AM	47.61455	-122.19870
10/28/2009	2:18:36 AM	47.61448	-122.19900
10/28/2009	2:18:41 AM	47.61440	-122.19923
10/28/2009	2:18:46 AM	47.61433	-122.19950
10/28/2009	2:18:51 AM	47.61437	-122.19948
10/28/2009	2:18:56 AM	47.61438	-122.19953
10/28/2009	2:19:01 AM	47.61442	-122.19953
10/28/2009	2:19:06 AM	47.61443	-122.19952
10/28/2009	2:19:11 AM	47.61447	-122.19947
10/28/2009	2:19:16 AM	47.61448	-122.19943
10/28/2009	2:19:21 AM	47.61450	-122.19938
10/28/2009	2:19:26 AM	47.61455	-122.19943
10/28/2009	2:19:31 AM	47.61460	-122.19943
10/28/2009	2:19:36 AM	47.61462	-122.19943
10/28/2009	2:19:41 AM	47.61463	-122.19947
10/28/2009	2:19:46 AM	47.61465	-122.19945
10/28/2009	2:19:51 AM	47.61465	-122.19942
10/28/2009	2:19:56 AM	47.61457	-122.19940
10/28/2009	2:20:01 AM	47.61457	-122.19927
10/28/2009	2:20:06 AM	47.61462	-122.19917
10/28/2009	2:20:11 AM	47.61470	-122.19913
10/28/2009	2:20:16 AM	47.61475	-122.19907
10/28/2009	2:20:21 AM	47.61478	-122.19903
10/28/2009	2:20:26 AM	47.61488	-122.19903
10/28/2009	2:20:31 AM	47.61490	-122.19908
10/28/2009	2:20:36 AM	47.61490	-122.19907
10/28/2009	2:20:41 AM	47.61495	-122.19905
10/28/2009	2:20:46 AM	47.61498	-122.19898
10/28/2009	2:20:51 AM	47.61498	-122.19895
10/28/2009	2:20:56 AM	47.61500	-122.19890
10/28/2009	2:21:01 AM	47.61502	-122.19887
10/28/2009	2:21:06 AM	47.61500	-122.19888
10/28/2009	2:21:11 AM	47.61500	-122.19890
10/28/2009	2:21:16 AM	47.61498	-122.19892
10/28/2009	2:21:21 AM	47.61495	-122.19890
10/28/2009	2:21:26 AM	47.61495	-122.19890
10/28/2009	2:21:31 AM	47.61493	-122.19887
10/28/2009	2:21:36 AM	47.61490	-122.19882
10/28/2009	2:21:41 AM	47.61488	-122.19880
10/28/2009	2:21:46 AM	47.61487	-122.19877
10/28/2009	2:21:51 AM	47.61485	-122.19875
10/28/2009	2:21:56 AM	47.61485	-122.19873
10/28/2009	2:22:01 AM	47.61478	-122.19870
10/28/2009	2:22:06 AM	47.61475	-122.19873
10/28/2009	2:22:11 AM	47.61468	-122.19870
10/28/2009	2:22:16 AM	47.61465	-122.19867
10/28/2009	2:22:21 AM	47.61470	-122.19867
10/28/2009	2:22:26 AM	47.61473	-122.19870
10/28/2009	2:22:31 AM	47.61462	-122.19867
10/28/2009	2:22:36 AM	47.61462	-122.19865
10/28/2009	2:22:41 AM	47.61460	-122.19867
10/28/2009	2:22:46 AM	47.61460	-122.19867
10/28/2009	2:22:51 AM	47.61465	-122.19867
10/28/2009	2:22:56 AM	47.61470	-122.19865
10/28/2009	2:23:01 AM	47.61480	-122.19863
10/28/2009	2:23:06 AM	47.61488	-122.19862
10/28/2009	2:23:11 AM	47.61495	-122.19860
10/28/2009	2:23:16 AM	47.61508	-122.19862
10/28/2009	2:23:21 AM	47.61515	-122.19865
10/28/2009	2:23:26 AM	47.61520	-122.19862
10/28/2009	2:23:31 AM	47.61528	-122.19860
10/28/2009	2:23:36 AM	47.61530	-122.19860
10/28/2009	2:23:41 AM	47.61528	-122.19867
10/28/2009	2:23:46 AM	47.61523	-122.19868
10/28/2009	2:23:51 AM	47.61513	-122.19868
10/28/2009	2:23:56 AM	47.61505	-122.19867
10/28/2009	2:24:01 AM	47.61495	-122.19867
10/28/2009	2:24:06 AM	47.61485	-122.19870
10/28/2009	2:24:11 AM	47.61480	-122.19873
10/28/2009	2:24:16 AM	47.61477	-122.19875
10/28/2009	2:24:28 AM	47.61493	-122.19872
10/28/2009	2:24:33 AM	47.61482	-122.19878
10/28/2009	2:24:38 AM	47.61493	-122.19875
10/28/2009	2:24:43 AM	47.61503	-122.19877
10/28/2009	2:24:48 AM	47.61505	-122.19875
10/28/2009	2:24:53 AM	47.61505	-122.19880
10/28/2009	2:24:58 AM	47.61503	-122.19883
10/28/2009	2:25:03 AM	47.61505	-122.19882
10/28/2009	2:25:08 AM	47.61505	-122.19883
10/28/2009	2:25:13 AM	47.61505	-122.19885
10/28/2009	2:25:18 AM	47.61508	-122.19890
10/28/2009	2:25:23 AM	47.61503	-122.19890
10/28/2009	2:25:28 AM	47.61500	-122.19893
10/28/2009	2:25:33 AM	47.61497	-122.19895
10/28/2009	2:25:38 AM	47.61495	-122.19900
10/28/2009	2:25:43 AM	47.61493	-122.19902
10/28/2009	2:25:48 AM	47.61490	-122.19908
10/28/2009	2:25:53 AM	47.61488	-122.19910
10/28/2009	2:25:58 AM	47.61487	-122.19908
10/28/2009	2:26:03 AM	47.61485	-122.19913
10/28/2009	2:26:08 AM	47.61483	-122.19908
10/28/2009	2:26:13 AM	47.61483	-122.19908
10/28/2009	2:26:18 AM	47.61483	-122.19908
10/28/2009	2:26:23 AM	47.61485	-122.19903
10/28/2009	2:26:28 AM	47.61487	-122.19898
10/28/2009	2:26:33 AM	47.61487	-122.19897
10/28/2009	2:26:38 AM	47.61487	-122.19893
10/28/2009	2:26:43 AM	47.61487	-122.19895
10/28/2009	2:26:48 AM	47.61487	-122.19897
10/28/2009	2:26:53 AM	47.61485	-122.19893
10/28/2009	2:26:58 AM	47.61487	-122.19893
10/28/2009	2:27:03 AM	47.61482	-122.19897
10/28/2009	2:27:08 AM	47.61477	-122.19900
10/28/2009	2:27:13 AM	47.61472	-122.19903
10/28/2009	2:27:18 AM	47.61470	-122.19907
10/28/2009	2:27:23 AM	47.61468	-122.19912
10/28/2009	2:27:28 AM	47.61467	-122.19913
10/28/2009	2:27:33 AM	47.61467	-122.19913
10/28/2009	2:27:38 AM	47.61465	-122.19915
10/28/2009	2:27:43 AM	47.61463	-122.19917
10/28/2009	2:27:48 AM	47.61463	-122.19915
10/28/2009	2:27:53 AM	47.61462	-122.19913
10/28/2009	2:27:58 AM	47.61462	-122.19905
10/28/2009	2:28:03 AM	47.61462	-122.19905
10/28/2009	2:28:08 AM	47.61460	-122.19903
10/28/2009	2:28:13 AM	47.61460	-122.19902
10/28/2009	2:28:18 AM	47.61458	-122.19907
10/28/2009	2:28:23 AM	47.61458	-122.19908
10/28/2009	2:28:28 AM	47.61457	-122.19908
10/28/2009	2:28:33 AM	47.61457	-122.19905
10/28/2009	2:28:38 AM	47.61458	-122.19900
10/28/2009	2:28:43 AM	47.61458	-122.19893
10/28/2009	2:28:48 AM	47.61458	-122.19883
10/28/2009	2:29:26 AM	47.61575	-122.19868
10/28/2009	2:29:31 AM	47.61527	-122.19900
10/28/2009	2:29:36 AM	47.61523	-122.19890
10/28/2009	2:29:41 AM	47.61530	-122.19893
10/28/2009	2:29:46 AM	47.61530	-122.19897
10/28/2009	2:30:05 AM	47.61508	-122.19860
10/28/2009	2:30:10 AM	47.61532	-122.19875
10/28/2009	2:30:15 AM	47.61527	-122.19883
10/28/2009	2:30:20 AM	47.61538	-122.19887
10/28/2009	2:30:25 AM	47.61540	-122.19890
10/28/2009	2:30:30 AM	47.61540	-122.19898
10/28/2009	2:30:35 AM	47.61540	-122.19898
10/28/2009	2:30:40 AM	47.61538	-122.19898
10/28/2009	2:30:45 AM	47.61537	-122.19898
10/28/2009	2:30:50 AM	47.61532	-122.19903
10/28/2009	2:30:55 AM	47.61523	-122.19905
10/28/2009	2:31:00 AM	47.61517	-122.19905
10/28/2009	2:31:05 AM	47.61510	-122.19903
10/28/2009	2:31:10 AM	47.61505	-122.19898
10/28/2009	2:31:15 AM	47.61500	-122.19903
10/28/2009	2:31:20 AM	47.61497	-122.19902
10/28/2009	2:31:25 AM	47.61495	-122.19905
10/28/2009	2:31:30 AM	47.61495	-122.19905
10/28/2009	2:31:35 AM	47.61492	-122.19907
10/28/2009	2:31:40 AM	47.61495	-122.19910
10/28/2009	2:31:45 AM	47.61500	-122.19915
10/28/2009	2:31:50 AM	47.61503	-122.19905
10/28/2009	2:31:55 AM	47.61502	-122.19895
10/28/2009	2:32:00 AM	47.61498	-122.19890
10/28/2009	2:32:05 AM	47.61495	-122.19890
10/28/2009	2:32:10 AM	47.61488	-122.19890
10/28/2009	2:32:15 AM	47.61483	-122.19890
10/28/2009	2:32:20 AM	47.61480	-122.19890
10/28/2009	2:32:25 AM	47.61477	-122.19888
10/28/2009	2:32:30 AM	47.61473	-122.19882
10/28/2009	2:32:35 AM	47.61472	-122.19883
10/28/2009	2:32:40 AM	47.61468	-122.19882
10/28/2009	2:32:45 AM	47.61467	-122.19885
10/28/2009	2:32:50 AM	47.61465	-122.19892
10/28/2009	2:32:55 AM	47.61463	-122.19893
10/28/2009	2:33:00 AM	47.61463	-122.19890
10/28/2009	2:33:05 AM	47.61462	-122.19887
10/28/2009	2:33:10 AM	47.61460	-122.19887
10/28/2009	2:33:15 AM	47.61460	-122.19887
10/28/2009	2:33:20 AM	47.61460	-122.19882
10/28/2009	2:33:25 AM	47.61458	-122.19882
10/28/2009	2:33:30 AM	47.61458	-122.19882
10/28/2009	2:33:35 AM	47.61457	-122.19883
10/28/2009	2:33:40 AM	47.61457	-122.19888
10/28/2009	2:33:45 AM	47.61455	-122.19887
10/28/2009	2:33:50 AM	47.61455	-122.19888
10/28/2009	2:33:55 AM	47.61455	-122.19888
10/28/2009	2:34:00 AM	47.61455	-122.19890
10/28/2009	2:34:05 AM	47.61455	-122.19895
10/28/2009	2:34:10 AM	47.61455	-122.19898
10/28/2009	2:34:15 AM	47.61455	-122.19905
10/28/2009	2:34:20 AM	47.61455	-122.19905
10/28/2009	2:34:25 AM	47.61455	-122.19905
10/28/2009	2:34:30 AM	47.61455	-122.19900
10/28/2009	2:34:35 AM	47.61455	-122.19902
10/28/2009	2:34:40 AM	47.61455	-122.19905
10/28/2009	2:34:45 AM	47.61455	-122.19907
10/28/2009	2:34:50 AM	47.61455	-122.19907
10/28/2009	2:34:55 AM	47.61455	-122.19905
10/28/2009	2:35:00 AM	47.61455	-122.19903
10/28/2009	2:35:05 AM	47.61455	-122.19898
10/28/2009	2:35:10 AM	47.61453	-122.19905
10/28/2009	2:35:16 AM	47.61452	-122.19908
10/28/2009	2:35:21 AM	47.61450	-122.19907
10/28/2009	2:35:26 AM	47.61448	-122.19910
10/28/2009	2:35:31 AM	47.61448	-122.19913
10/28/2009	2:35:36 AM	47.61448	-122.19920
10/28/2009	2:35:41 AM	47.61448	-122.19920
10/28/2009	2:35:46 AM	47.61448	-122.19920
10/28/2009	2:35:51 AM	47.61448	-122.19933
10/28/2009	2:35:56 AM	47.61448	-122.19937
10/28/2009	2:36:01 AM	47.61448	-122.19938
10/28/2009	2:36:06 AM	47.61448	-122.19938
10/28/2009	2:36:11 AM	47.61452	-122.19935
10/28/2009	2:36:16 AM	47.61455	-122.19933
10/28/2009	2:36:21 AM	47.61458	-122.19928
10/28/2009	2:36:26 AM	47.61457	-122.19923
10/28/2009	2:36:31 AM	47.61455	-122.19925
10/28/2009	2:36:36 AM	47.61453	-122.19923
10/28/2009	2:36:41 AM	47.61450	-122.19920
10/28/2009	2:36:46 AM	47.61448	-122.19915
10/28/2009	2:36:51 AM	47.61447	-122.19912
10/28/2009	2:36:56 AM	47.61448	-122.19907
10/28/2009	2:37:01 AM	47.61450	-122.19905
10/28/2009	2:37:06 AM	47.61448	-122.19905
10/28/2009	2:37:11 AM	47.61448	-122.19908
10/28/2009	2:37:16 AM	47.61447	-122.19908
10/28/2009	2:37:21 AM	47.61447	-122.19908
10/28/2009	2:37:26 AM	47.61447	-122.19908
10/28/2009	2:37:31 AM	47.61447	-122.19910
10/28/2009	2:37:36 AM	47.61447	-122.19912
10/28/2009	2:37:41 AM	47.61447	-122.19910
10/28/2009	2:37:46 AM	47.61447	-122.19905
10/28/2009	2:37:51 AM	47.61445	-122.19898
10/28/2009	2:37:56 AM	47.61445	-122.19898
10/28/2009	2:38:01 AM	47.61447	-122.19898
10/28/2009	2:38:06 AM	47.61447	-122.19898
10/28/2009	2:38:11 AM	47.61447	-122.19898
10/28/2009	2:38:16 AM	47.61447	-122.19897
10/28/2009	2:38:21 AM	47.61445	-122.19897
10/28/2009	2:38:26 AM	47.61447	-122.19893
10/28/2009	2:38:31 AM	47.61447	-122.19892
10/28/2009	2:38:36 AM	47.61447	-122.19890
10/28/2009	2:38:41 AM	47.61447	-122.19890
10/28/2009	2:38:46 AM	47.61448	-122.19890
10/28/2009	2:38:51 AM	47.61447	-122.19888
10/28/2009	2:38:56 AM	47.61448	-122.19882
10/28/2009	2:39:01 AM	47.61445	-122.19880
10/28/2009	2:39:06 AM	47.61445	-122.19875
10/28/2009	2:39:11 AM	47.61445	-122.19867
10/28/2009	2:39:16 AM	47.61445	-122.19865
10/28/2009	2:39:21 AM	47.61445	-122.19865
10/28/2009	2:39:26 AM	47.61445	-122.19868
10/28/2009	2:39:31 AM	47.61447	-122.19875
10/28/2009	2:39:36 AM	47.61448	-122.19872
10/28/2009	2:39:41 AM	47.61452	-122.19867
10/28/2009	2:39:46 AM	47.61453	-122.19867
10/28/2009	2:39:51 AM	47.61452	-122.19867
10/28/2009	2:39:56 AM	47.61450	-122.19870
10/28/2009	2:40:01 AM	47.61448	-122.19873
10/28/2009	2:40:06 AM	47.61455	-122.19867
10/28/2009	2:40:11 AM	47.61457	-122.19850
10/28/2009	2:40:16 AM	47.61460	-122.19837
10/28/2009	2:40:21 AM	47.61460	-122.19830
10/28/2009	2:40:26 AM	47.61460	-122.19822
10/28/2009	2:40:31 AM	47.61457	-122.19813
10/28/2009	2:40:36 AM	47.61453	-122.19807
10/28/2009	2:40:41 AM	47.61452	-122.19802
10/28/2009	2:40:46 AM	47.61453	-122.19800
10/28/2009	2:40:51 AM	47.61453	-122.19802
10/28/2009	2:40:56 AM	47.61457	-122.19797
10/28/2009	2:41:01 AM	47.61463	-122.19795
10/28/2009	2:41:06 AM	47.61467	-122.19797
10/28/2009	2:41:11 AM	47.61468	-122.19797
10/28/2009	2:41:16 AM	47.61470	-122.19800
10/28/2009	2:41:21 AM	47.61475	-122.19797
10/28/2009	2:41:26 AM	47.61482	-122.19792
10/28/2009	2:41:31 AM	47.61488	-122.19783
10/28/2009	2:41:36 AM	47.61487	-122.19777
10/28/2009	2:41:41 AM	47.61490	-122.19770
10/28/2009	2:41:46 AM	47.61502	-122.19765
10/28/2009	2:41:51 AM	47.61503	-122.19767
10/28/2009	2:41:56 AM	47.61503	-122.19770
10/28/2009	2:42:01 AM	47.61508	-122.19770
10/28/2009	2:42:06 AM	47.61512	-122.19770
10/28/2009	2:42:44 AM	47.61618	-122.19677
10/28/2009	2:42:49 AM	47.61635	-122.19703
10/28/2009	2:42:54 AM	47.61633	-122.19752
10/28/2009	2:42:59 AM	47.61633	-122.19795
10/28/2009	2:43:06 AM	47.61625	-122.19782
10/28/2009	2:43:11 AM	47.61617	-122.19777
10/28/2009	2:43:16 AM	47.61608	-122.19770
10/28/2009	2:43:21 AM	47.61605	-122.19768
10/28/2009	2:43:26 AM	47.61608	-122.19768
10/28/2009	2:43:31 AM	47.61607	-122.19770
